FILE                                           	SEEING	
ATLAS_45p8_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.37  	
ATLAS_46p0_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.07  	
ATLAS_46p2_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.72  	
ATLAS_46p2_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.00  	
ATLAS_46p4_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.76  	
ATLAS_46p6_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.93  	
ATLAS_46p6_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.99  	
ATLAS_46p6_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.12  	
ATLAS_46p9_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.65  	
ATLAS_47p1_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.05  	
ATLAS_47p1_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.34  	
ATLAS_47p2_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.68  	
ATLAS_47p3_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.65  	
ATLAS_47p4_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.95  	
ATLAS_47p4_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.98  	
ATLAS_47p6_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.74  	
ATLAS_47p7_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.81  	
ATLAS_47p7_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.03  	
ATLAS_47p8_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.98  	
ATLAS_48p0_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.73  	
ATLAS_48p3_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.95  	
ATLAS_48p3_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.24  	
ATLAS_48p4_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.65  	
ATLAS_48p5_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.06  	
ATLAS_48p6_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.09  	
ATLAS_48p7_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_48p8_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.83  	
ATLAS_48p8_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.06  	
ATLAS_48p9_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.02  	
ATLAS_49p2_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.69  	
ATLAS_49p4_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.05  	
ATLAS_49p5_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.69  	
ATLAS_49p5_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.24  	
ATLAS_49p6_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.81  	
ATLAS_49p7_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.00  	
ATLAS_49p7_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.19  	
ATLAS_49p9_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.88  	
ATLAS_49p9_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_4p1_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.76  	
ATLAS_4p2_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits  	1.03  	
ATLAS_4p2_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.90  	
ATLAS_4p4_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.76  	
ATLAS_4p6_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.77  	
ATLAS_4p6_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.70  	
ATLAS_4p6_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.96  	
ATLAS_4p8_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.57  	
ATLAS_4p9_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits  	1.05  	
ATLAS_50p0_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.95  	
ATLAS_50p1_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.27  	
ATLAS_50p3_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.75  	
ATLAS_50p5_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.03  	
ATLAS_50p6_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.69  	
ATLAS_50p7_m36p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.35  	
ATLAS_50p8_m35p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.71  	
ATLAS_50p9_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.77  	
ATLAS_50p9_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.92  	
ATLAS_51p1_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.99  	
ATLAS_51p1_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.79  	
ATLAS_51p3_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.22  	
ATLAS_51p5_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.70  	
ATLAS_51p7_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.68  	
ATLAS_51p7_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.17  	
ATLAS_51p9_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	1.05  	
ATLAS_52p0_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.85  	
ATLAS_52p1_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.09  	
ATLAS_52p2_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.89  	
ATLAS_52p3_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.75  	
ATLAS_52p4_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.14  	
ATLAS_52p6_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.71  	
ATLAS_52p8_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.75  	
ATLAS_52p8_m30p5_z_SDSS.V0.5.6A.swarp.cut.fits 	1.03  	
ATLAS_53p0_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.97  	
ATLAS_53p1_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.79  	
ATLAS_53p3_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits 	0.81  	
ATLAS_53p3_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.96  	
ATLAS_53p4_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits 	0.73  	
ATLAS_5p0_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.89  	
ATLAS_5p3_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.95  	
ATLAS_5p3_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.92  	
ATLAS_5p3_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.83  	
ATLAS_5p5_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.78  	
ATLAS_5p7_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.72  	
ATLAS_5p7_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.68  	
ATLAS_5p8_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits  	1.15  	
ATLAS_6p0_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.93  	
ATLAS_6p0_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.60  	
ATLAS_6p2_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.93  	
ATLAS_6p4_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.93  	
ATLAS_6p4_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.98  	
ATLAS_6p5_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.78  	
ATLAS_6p7_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.71  	
ATLAS_6p9_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.71  	
ATLAS_7p0_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits  	1.02  	
ATLAS_7p1_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.92  	
ATLAS_7p1_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.68  	
ATLAS_7p3_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.86  	
ATLAS_7p5_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.81  	
ATLAS_7p6_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits  	1.01  	
ATLAS_7p6_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.73  	
ATLAS_7p8_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.73  	
ATLAS_7p8_m31p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.79  	
ATLAS_8p0_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.83  	
ATLAS_8p2_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits  	1.06  	
ATLAS_8p3_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits  	1.04  	
ATLAS_8p3_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.69  	
ATLAS_8p5_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.84  	
ATLAS_8p5_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits  	1.02  	
ATLAS_8p7_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits  	1.05  	
ATLAS_8p8_m33p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.82  	
ATLAS_8p9_m26p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.66  	
ATLAS_9p1_m29p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.60  	
ATLAS_9p4_m27p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.95  	
ATLAS_9p4_m34p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.86  	
ATLAS_9p5_m32p5_z_SDSS.V0.5.6A.swarp.cut.fits  	0.64  	
ATLAS_9p6_m25p6_z_SDSS.V0.5.6A.swarp.cut.fits  	0.87  	
ATLAS_9p6_m30p6_z_SDSS.V0.5.6A.swarp.cut.fits  	1.34  	
ATLAS_9p8_m28p6_z_SDSS.V0.5.6A.swarp.cut.fits  	1.00  	
